id,uuid,name,description,state,system_tags,user_tags,last_reading_at,added_at,updated_at,mac_address,owner,data,kit
2210,b411548b-7b28-4efa-ac77-870e70ad80dd,Smart Schools 1,,has_published,System.Object[],System.Object[],5/1/2015,4/29/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4052,3d9292a2-5a47-4a00-b157-4c4d130ca7da,ECVT Sarria1,Making Sense Pilot #1,has_published,System.Object[],System.Object[],1/1/2017,12/15/2016,12/15/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
788,b9b99eae-05a9-4c61-803c-5ad9274718c9,M,,never_published,System.Object[],System.Object[],,2/24/2014,1/6/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4269,9ed245e4-95b6-4077-bf71-62bd389a4595,CeC-Backyard,CeC Back Deck,never_published,System.Object[],System.Object[],,4/5/2017,4/5/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4478,e88c532f-6bbc-4e4a-bbbe-353895159cc6,gg living room wall 10,PhD work,has_published,System.Object[],System.Object[],3/31/2018,2/21/2018,2/21/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2489,7e4b6636-b67c-4b2d-9ef8-d68cd3f039d4,gbgbgr,,not_configured,System.Object[],System.Object[],,9/10/2015,9/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
625,ae6b9752-64dd-472b-8c4b-10287257e892,SmartHaarlem,,has_published,System.Object[],System.Object[],8/22/2015,2/4/2014,2/5/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2038,aa17613c-95bb-4622-a088-8379a69cbaa8,,,not_configured,System.Object[],System.Object[],,7/28/2015,8/13/2015,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
830,234dca86-7a94-40f0-b1af-af44dddc0056,Bargemon,"Sensor at summer house in Bargemon, France",has_published,System.Object[],System.Object[],4/13/2014,3/3/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2121,4d302354-2292-4085-a2f7-1662984743e4,CEI Moncloa 23311E,,has_published,System.Object[],System.Object[],2/12/2016,3/20/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1425,19b4b926-459e-41b9-a296-849ffb8457de,nuevo sensor fab10,probando,has_published,System.Object[],System.Object[],7/9/2014,7/6/2014,7/6/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3808,a87ee4ee-f546-475a-bfac-53dbdd9d0714,zzzzzz,Making Sense Pilot #1,not_configured,System.Object[],System.Object[],,11/23/2016,11/23/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
273,c0ade963-822d-4c4c-9058-61680dd66047,TEST,,not_configured,System.Object[],System.Object[],,9/4/2013,9/4/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3992,59f21b7c-74ec-4c94-816c-bc3cbcb38540,Sentilo Noise T242535,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T242535/detail,has_published,System.Object[],System.Object[],3/31/2018,12/7/2016,12/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2642,5dde0461-261c-4ff8-92e2-c4e400b698b3,,,not_configured,System.Object[],System.Object[],10/26/2015,10/26/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4103,cf48bee4-f784-49a4-a772-761b0933ad4e,FeÃ±aF.A,GuarderÃ­a feliz y tÃ­a feliz =),has_published,System.Object[],System.Object[],1/30/2017,12/27/2016,2/13/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
181,94713b97-e920-42d8-8c9a-8d237766fb55,mybalcony,,not_configured,System.Object[],System.Object[],,7/9/2013,7/9/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
476,e77b051b-925c-4dc2-b933-d62902bc984f,Amesbury-001,Indoor testing with plans to go outdoors.,has_published,System.Object[],System.Object[],5/1/2015,12/17/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1765,99490d71-af1a-4bcf-975d-76f9166e51c1,SENMARQUES,,has_published,System.Object[],System.Object[],11/5/2014,11/4/2014,11/4/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3334,637b7038-a45b-4e8a-b151-5060bf1db0c0,Soler Cells testing,,has_published,System.Object[],System.Object[],5/3/2016,4/25/2016,6/15/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3773,e647ab4e-d009-4e21-9908-c49d415afb74,CAEDv1.1 Southern Exposure,None,has_published,System.Object[],System.Object[],4/3/2018,11/18/2016,1/19/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1623,57113f50-cf1e-4ca8-82e7-8136e878f3a1,Reijmerstok,,never_published,System.Object[],System.Object[],,9/21/2014,9/21/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1956,f556b683-dd5b-4e9f-ba50-bbbac65abe96,,,has_published,System.Object[],System.Object[],1/22/2015,1/8/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3042,1db56075-c25f-4565-badf-d26c55a64ccf,DTI test,,has_published,System.Object[],System.Object[],4/6/2018,1/4/2016,10/30/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
38,527f3179-2f80-4ac3-b919-f2927d126b5b,Oriol's kit,dsfds,has_published,System.Object[],System.Object[],11/8/2013,4/25/2013,6/1/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1341,260494df-f632-41f9-aa0f-dd6e125f1f49,test2,,not_configured,System.Object[],System.Object[],,6/16/2014,6/16/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1985,8ca1dee5-54be-488d-ac95-5886754896ba,9th St. #3,,has_published,System.Object[],System.Object[],1/23/2015,1/14/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3666,f3a8d7ea-bc4e-46f3-a272-45d5183e6c89,and.DigitalFab,Environmental ART is coming soon,never_published,System.Object[],System.Object[],,8/12/2016,8/12/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1108,dcf31482-c083-41a1-bf3d-56857ec5dea0,Heimdalsgade,,has_published,System.Object[],System.Object[],6/25/2014,4/17/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1121,77742c72-7570-4c0f-928c-45963d6624be,Amsterdam Smart City,,not_configured,System.Object[],System.Object[],,4/22/2014,4/22/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1366,c1801530-7d1b-4437-bdf9-56461f69deb8,Test1,We are testing this device right now,has_published,System.Object[],System.Object[],6/22/2014,6/22/2014,6/22/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3153,02b625ce-26df-48a8-bfca-d4c085b47477,MobileLab Windhoek,Future Mobile Lab,not_configured,System.Object[],System.Object[],,2/27/2016,2/27/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
3433,b6828c1b-01d9-4f0d-9390-a07c515c85fc,S&V Berlin,Checking Air in Berlin,has_published,System.Object[],System.Object[],1/12/2018,6/6/2016,6/6/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
48,911ecb21-1854-4cb8-af86-8db8b4a6b600,Meteoro,My home SCK is a new way to share.,has_published,System.Object[],System.Object[],10/27/2013,4/26/2013,8/6/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
333,3761356b-7c31-4a2f-a7d8-5124c55364bd,SCK_v1.1_proto,,has_published,System.Object[],System.Object[],7/9/2015,9/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2662,66f43358-7d19-4754-bb79-b42834e236a7,ETS,,not_configured,System.Object[],System.Object[],10/31/2015,10/30/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4152,2b2cec5e-1d0a-473e-b81f-89af80e44591,sc-sics-sc-002,sc-sics-sc-002,has_published,System.Object[],System.Object[],4/6/2018,1/24/2017,2/8/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
473,6a5d7449-01ae-4dc7-b737-b6e2904afae5,Shay,,not_configured,System.Object[],System.Object[],,12/15/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1342,6d6c17c0-0ab6-406e-bf71-b56600a6e0e3,3rd Floor Room F111,,has_published,System.Object[],System.Object[],7/14/2014,6/17/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2507,24a31e3e-bec4-42ea-8b64-1ae646a9b508,Rene,Rene,not_configured,System.Object[],System.Object[],,8/18/2015,7/31/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
983,1db24c53-088c-4c04-ad4c-92ac0d93bd36,FutureEverything - #4,,has_published,System.Object[],System.Object[],1/6/2015,3/28/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3772,d26ef213-fc84-4885-a6f1-99c82166e905,Depose,Indoor Sensor,not_configured,System.Object[],System.Object[],,11/17/2016,11/17/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
3634,d5b7a636-42ab-4c5a-8141-8791a109a5d5,CIID test,,has_published,System.Object[],System.Object[],7/29/2016,7/25/2016,12/12/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1866,e03af3c2-9152-40af-9662-46d89559e3bd,Test,,not_configured,System.Object[],System.Object[],,12/2/2014,12/2/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2282,8d8718ad-2e6a-4f5e-852b-5d44c74521ce,Smart Interlomas,Apartment 7th. floor. Indoor next to window.,not_configured,System.Object[],System.Object[],,5/31/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3862,10277a3d-aab5-42e5-8e75-43077d8a6b62,CEM de prueba,Prueba de capacitacion FabLab CEM CCUK,not_configured,System.Object[],System.Object[],,11/24/2016,12/13/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
811,39c86176-790f-47a8-938e-3b8a0f59c605,Vidax BV solarpowered sensors,Smartcitizen ambient kit,has_published,System.Object[],System.Object[],4/6/2014,2/26/2014,3/16/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2545,38ecdf98-fb40-4d57-b8c3-b6913cc7d38f,DiseÃ±o UC,DiseÃ±o UC,has_published,System.Object[],System.Object[],1/24/2018,9/9/2015,6/9/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1027,ab13ad1a-472e-4db0-a02b-d26ad8e2ab0f,michael,test sensor,not_configured,System.Object[],System.Object[],,4/6/2014,4/6/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2666,ba28f319-0705-485c-949a-7a1767cbd0fd,Huguenot Yacht Club,SCK Urban Shield v1.1c,never_published,System.Object[],System.Object[],11/1/2015,11/1/2015,11/1/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1659,efdf8e4c-a3f4-4640-9141-a3547aec4cc9,GMF,,never_published,System.Object[],System.Object[],,10/5/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4390,937efc06-1818-46b6-9e22-3493f6b8284c,SCK 1.5,POLLUTION,not_configured,System.Object[],System.Object[],,9/1/2017,9/1/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4403,d3202ea9-7ced-4baf-84a9-db3076a63625,Zurich,I live on a very busy street. That is why I want to check the air quality.,has_published,System.Object[],System.Object[],4/6/2018,10/28/2017,2/6/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1385,201f8b07-202f-4939-836b-1a20e5e472c4,creativemultimedia,,has_published,System.Object[],System.Object[],7/23/2014,6/24/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4354,010b5242-005f-489d-aa03-72dbedc7289c,Sentilo Noise T244563,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T244563/detail,has_published,System.Object[],System.Object[],4/6/2018,6/22/2017,6/22/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1344,276a06f9-7e60-4c71-a489-7d38bd87c2b8,Alwyin Williams 4th Floor Indoor - Glasgow School of Computing Science,"Installed in Room 408 - No windows, Glass door, compare with sensor 1336 Just outside",has_published,System.Object[],System.Object[],8/6/2014,6/17/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4001,6abaea94-0ebf-4de8-aa04-c308d7bc9dfc,Sentilo Noise T242553,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T242553/detail,not_configured,System.Object[],System.Object[],,12/7/2016,12/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1509,bfb280dd-2c47-422b-a794-fe649e1c4c3d,Testing new KIT,,has_published,System.Object[],System.Object[],8/12/2014,8/7/2014,8/7/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1857,03c8d8cf-32f5-4858-adde-689432d2b88d,MyFirstSensor_test,hello...,has_published,System.Object[],System.Object[],12/23/2014,11/28/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4476,c0630477-27e1-4b23-aad8-025e07ab6cd2,fsdfsdgfsd,sdgsdgsdfsd,not_configured,System.Object[],System.Object[],,2/21/2018,2/21/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1621,3259ed61-94d2-48ca-901f-0f296464ab39,Ilmatunnistin,,has_published,System.Object[],System.Object[],12/23/2015,9/19/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3718,3b46076a-2b8b-4333-ab61-6fd06c33060a,Essai,,not_configured,System.Object[],System.Object[],,10/14/2016,10/14/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
3694,537c7aad-f3ce-4b08-a1c0-d01cf4adfe6f,Laura's test kit,,not_configured,System.Object[],System.Object[],,9/13/2016,10/20/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2067,a0bf12d8-a52b-4206-be55-ba4b3419a4d1,Smart Citizen,,never_published,System.Object[],System.Object[],,2/14/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4267,8909c011-7d93-4a67-a279-e54089bd53bf,JORDI,Making Sense Pilot #1,has_published,System.Object[],System.Object[],4/6/2018,4/5/2017,4/5/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3181,08f0bb8d-6957-4311-91a0-c9021b23dcca,hackffm4,Opendata2,has_published,System.Object[],System.Object[],3/6/2016,3/5/2016,3/5/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
312,9e36fbb0-0ade-4f8f-a436-0bf948ea6b91,Test,,not_configured,System.Object[],System.Object[],,9/18/2013,9/18/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4458,a713afb6-51e2-41dd-8dd8-9c5e8056d5b6,FAtacm_NE01,,has_published,System.Object[],System.Object[],2/21/2018,2/13/2018,2/19/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1981,e4ddb336-403e-4ded-8631-f726116f3276,Eval Lab,Eval. Lab,has_published,System.Object[],System.Object[],1/19/2015,1/14/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
149,cd11c8ea-dacf-406f-8edf-2d561ce56e2c,Mendez Nunez,,has_published,System.Object[],System.Object[],10/20/2013,6/12/2013,10/18/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1373,573d789f-5b80-4f6f-a692-74e08fe58ac0,dxb-lc-solar,D3 Building 6,has_published,System.Object[],System.Object[],12/9/2015,6/22/2014,12/5/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2243,3794e84f-4728-44e9-bf8e-81382a35fe25,NATURAL SOLUTIONS,,never_published,System.Object[],System.Object[],,5/13/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
374,c58cb058-2024-48c0-8d14-35f3683b193a,#18 Anil Menon,IOTWF 18 - ID: af:13,has_published,System.Object[],System.Object[],10/30/2013,10/25/2013,10/25/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3228,802f4de0-8913-45e4-8288-d86222115d48,Eversense,Teste,not_configured,System.Object[],System.Object[],,3/29/2016,3/29/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1635,90440113-855b-4677-9d48-0fbbd6acd6e9,Prishtina #030,Adding in Prishtina 030 KIT,has_published,System.Object[],System.Object[],10/7/2015,9/25/2014,9/25/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2084,5e100a77-f833-4bfd-92c4-463ab72fb5ca,Test Kit,First test kit for the urban observatory,has_published,System.Object[],System.Object[],8/5/2015,2/23/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1426,31dceeb1-74f4-4ea3-be9d-9cfbf71a2260,fab10,,not_configured,System.Object[],System.Object[],,7/6/2014,7/6/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1877,b39e8913-a562-4686-9add-2c4e4103d6e0,redbcn,,not_configured,System.Object[],System.Object[],,12/5/2014,12/5/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
214,b97a819f-86bc-43fe-85c5-7d9235da7837,Pruebas UrbanM,,not_configured,System.Object[],System.Object[],,7/16/2013,8/14/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1424,b9bf805f-6b16-4395-9035-f4f1da1352cc,FAB10 in Barcelona,I'm ok,has_published,System.Object[],System.Object[],7/9/2014,7/6/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4437,16d3806f-631b-453e-8b41-bca59d44cbd7,303,,never_published,System.Object[],System.Object[],,12/11/2017,12/11/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
3029,7612f537-2e4a-4af5-b210-da31ec1c6bac,Imex01,Imex systems inc,has_published,System.Object[],System.Object[],4/14/2016,12/15/2015,8/15/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2470,1f998f62-01f6-4693-8a7c-b398b37a356d,frfrffrf,,not_configured,System.Object[],System.Object[],,9/10/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
287,c0e48474-f84b-4e42-8bac-eb20fa758395,Castro,,not_configured,System.Object[],System.Object[],,9/8/2013,9/8/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
475,7fd70a1e-ffb9-47a8-bf9c-ae228338d6b0,holon!,,not_configured,System.Object[],System.Object[],,12/15/2013,12/15/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
892,d3dbf355-8852-4e2d-99a8-a71091d5d9f8,,,has_published,System.Object[],System.Object[],4/29/2014,3/20/2014,6/25/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1312,6908bdc0-9648-4d88-92e5-c4b29da79542,wanderlust,,never_published,System.Object[],System.Object[],,6/12/2014,6/12/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2104,73f481b6-1838-4cae-b069-b0924d60d60d,,,not_configured,System.Object[],System.Object[],,3/7/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1351,8b390b5c-bd15-41ea-820c-f5bc7c0b4821,,,never_published,System.Object[],System.Object[],,6/19/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
514,d8e0f6db-8dfd-478f-9ae5-431921359953,"Greg's SCK - Tomball, TX",SCK will be used indoors until solar panel arrives,has_published,System.Object[],System.Object[],3/17/2014,1/1/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3321,aa80db5a-bd62-42c5-8e0c-72ddf2f23426,t0,test kit,not_configured,System.Object[],System.Object[],,4/19/2016,4/19/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1177,359fac7a-1d96-4748-ba5a-147708a6d837,Jawory Debica Kaszubska,"Hello - i intend to print one of your designs in the next two weeks (well definately before July - when i go to the farm) - which is north of Poland in Jawory, Debica Kaszubska. I have generated some interest from my friends who have a 3d print studio here in Krakow, Poland - they may want to print one for themselves also",not_configured,System.Object[],System.Object[],,5/6/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4167,44787ada-c1ce-4d95-ad28-ba4e635b2c78,Raidho,We want to track the excessive pollution for demand new restriction policies of cars and factories in our city.,has_published,System.Object[],System.Object[],2/3/2017,1/31/2017,5/31/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1401,eab09391-9534-4f39-8a52-e4012495a10c,Xoverto,,has_published,System.Object[],System.Object[],7/23/2014,7/2/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2368,affc6e06-1a89-446f-bff7-58d3fb4fbba3,Roman's Kit,First SCK in Slovenia for my thesis,has_published,System.Object[],System.Object[],8/21/2016,7/3/2015,8/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4259,4d5dcc8f-b260-4b90-a75f-ddc7ac018891,Roasted Note Stag,Making Sense Pilot #1,not_configured,System.Object[],System.Object[],,4/4/2017,4/4/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3920,9af9bd29-bf81-4dc1-87c0-fa6e8dfa2903,BRIAN-ITINERARIUM,Making Sense Pilot #1,has_published,System.Object[],System.Object[],3/3/2017,12/2/2016,12/2/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1517,988aa004-72d5-4509-b185-2b9353424713,Drenas #001,Adding second KIT in Drenas.,has_published,System.Object[],System.Object[],12/7/2014,8/11/2014,9/19/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4161,5b908b44-de57-479a-9831-df9cc0b62d98,sc-sics-sc-003,sc-sics-sc-003,has_published,System.Object[],System.Object[],4/7/2017,1/24/2017,2/8/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2371,795ccb7d-96c8-44ec-a4c8-ddfbd3e2bba6,DD,,has_published,System.Object[],System.Object[],7/5/2015,7/3/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1343,981a61d1-6e69-4367-a80f-fb8252d38936,tomibk,,never_published,System.Object[],System.Object[],,6/17/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3611,ab6c8615-36e0-4176-aa5b-0d3339a6b9ec,Shamogjin-4,,has_published,System.Object[],System.Object[],11/18/2016,7/13/2016,7/18/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1812,708d6533-28e7-4149-a9af-b0fdedb2d762,Fab Lab Wgtn Devkit,Fab Lab Wellingtons smart citizen in house development kit.
Lives in and around the Fab Lab keeping an eye on things.,has_published,System.Object[],System.Object[],1/20/2018,11/17/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
